sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3,x_m,y_m,B2,B3,B4,B8,B11,B12,pair_id,pair_distance_km,pair_midpoint_x_m,pair_midpoint_y_m,fold_5km,fold_10km
probable_harvest_2005_0453,probable_harvest,2005,19,-77.033006,48.768144,0.524442,0.066990,-0.166336,0.038447,-0.153787,-0.041584,-0.214133,-0.041584,0.166336,-0.010396,0.075356,0.055363,-0.098424,-0.088827,-0.088827,-0.267958,0.010396,-0.055363,0.000984,0.048228,-0.041584,0.032541,-0.038447,-0.071111,-0.124567,0.003937,0.130165,-0.088827,0.088827,0.318893,-0.141730,0.108512,0.041584,0.017778,0.084214,-0.130165,0.147697,0.179377,0.006151,-0.066990,0.075356,-0.192910,-0.035433,-0.206936,0.199862,0.029773,0.124567,0.051734,-0.244152,0.135886,-0.221453,0.066990,-0.062991,0.019931,0.044844,0.024606,0.244152,0.214133,0.093564,-0.088827,-0.000984,-0.192910,0.103406,0.093564,0.124567,4,0.410714,-1.658684,0.402270,-0.083274,0.056498,-0.298442,0.848372,0.343836,-1.188401,1.556551,0.041674,-0.890749,0.670371,-0.078755,-0.605877,-0.327510,-1.099925,0.198017,0.722110,-0.209107,-0.442544,0.665701,-1.077908,-0.835428,0.286128,-0.202199,0.418955,1.353185,-0.333806,-1.522657,-0.001611,0.096432,-0.823176,0.719250,-0.994660,0.114659,0.284175,-0.455899,-0.426748,0.148103,-0.738787,-0.705771,-0.403621,0.258446,-0.898338,-0.016123,-0.886824,-0.176525,-0.280487,-0.839511,-1.320705,0.255970,1.589931,-0.423760,-0.505897,1.763961,0.575451,1.513688,-1.143865,1.883771,-0.303335,0.394766,-0.212690,1.303892,0.810716,-0.942530,-2.468421,-622909.053929,566935.907831,0.032850,0.050400,0.031650,0.221650,0.150850,0.073450,pair_00321,0.275684,-622963.367722,567062.598124,4,4
wildfire_2005_0744,wildfire,2005,19,-77.030850,48.832284,0.543152,0.135886,-0.098424,0.038447,-0.147697,-0.008858,-0.199862,-0.084214,0.153787,0.062991,0.055363,-0.022207,0.079723,-0.166336,-0.038447,-0.214133,0.062991,-0.017778,0.015748,0.022207,-0.004983,0.062991,-0.055363,-0.015748,-0.093564,-0.041584,0.088827,-0.141730,0.024606,0.364721,-0.062991,0.093564,0.015748,0.059116,0.048228,-0.108512,0.186082,0.214133,-0.002215,-0.048228,0.141730,-0.179377,0.084214,-0.221453,0.206936,0.119093,0.135886,0.071111,-0.284444,0.119093,-0.214133,0.124567,-0.084214,0.010396,0.044844,0.012057,0.179377,0.147697,0.071111,-0.002215,-0.093564,-0.214133,0.119093,0.079723,0.048228,3,2.431749,0.171957,0.402270,0.004364,1.063468,0.019107,-0.602419,0.195775,0.535093,0.867023,-0.980192,2.314514,-1.038974,1.514979,0.470784,0.201395,0.127587,0.409367,0.323030,0.457749,0.355828,0.313327,0.182652,0.466347,-0.444444,-1.052050,-0.425868,0.018845,0.875196,0.289672,-0.354306,-0.625357,-0.219272,-0.037140,-0.288124,0.728163,0.774466,-0.585425,-0.169398,1.794329,-0.490076,1.210552,-0.731744,0.455083,0.686114,0.207917,-0.494726,-1.022609,-0.580080,-0.669015,0.375951,-0.239357,1.301828,-0.423760,-0.804530,0.030354,-0.609930,0.981485,0.179069,-0.848998,-1.230864,0.831588,-0.513547,-0.546209,-0.478016,1.171934,1.485113,-621908.043261,573966.450450,0.037150,0.053600,0.037700,0.250100,0.157650,0.075300,pair_00322,0.275708,-621771.167087,573950.059022,2,2
probable_harvest_2005_0931,probable_harvest,2005,19,-77.027077,48.832284,0.527754,0.079723,-0.088827,0.084214,-0.113741,0.000554,-0.160000,-0.041584,0.228897,0.062991,0.035433,0.071111,-0.027128,-0.135886,-0.022207,-0.244152,-0.044844,-0.008858,0.022207,0.075356,-0.055363,0.075356,-0.088827,0.004983,-0.147697,0.059116,0.141730,-0.179377,0.066990,0.310096,-0.088827,0.135886,0.066990,0.066990,0.103406,-0.119093,0.124567,0.135886,0.015748,-0.032541,0.103406,-0.179377,-0.035433,-0.186082,0.236463,0.062991,0.084214,0.048228,-0.251965,0.186082,-0.214133,0.108512,-0.041584,0.006151,0.084214,0.051734,0.206936,0.221453,0.103406,-0.022207,-0.038447,-0.221453,0.088827,0.119093,0.084214,3,0.784245,0.430634,1.124432,0.493013,1.353067,0.906055,0.848372,1.081962,0.535093,0.179617,0.249126,0.392020,-0.367446,2.028710,-0.129686,-0.883015,0.418896,0.501832,1.138172,-0.460159,0.680016,-0.383734,0.654662,-1.806593,1.171700,0.035557,-1.027068,0.899458,-0.565869,-0.304999,0.644269,0.806192,-0.104243,1.122658,-0.633363,-0.255016,-0.329340,-0.307325,0.045764,0.843820,-0.490076,-0.705771,0.067708,1.275828,-0.309079,-0.814877,-0.957775,-0.340575,0.614997,-0.669015,-0.097155,0.755604,1.173575,0.845436,0.139678,0.767919,0.706062,1.746983,-0.126296,0.777953,-1.550794,-0.011221,0.342224,0.325918,3.616073,0.010473,0.981931,-621634.290913,573933.667594,0.036650,0.057500,0.038300,0.268500,0.163750,0.081250,pair_00322,0.275708,-621771.167087,573950.059022,2,2
wildfire_2005_0244,wildfire,2005,19,-77.010907,48.807760,0.495676,0.038447,-0.079723,-0.024606,-0.192910,-0.044844,-0.228897,-0.044844,0.019931,-0.022207,0.032541,-0.088827,-0.098424,-0.172795,-0.108512,-0.276140,0.206936,-0.002215,-0.113741,-0.027128,0.013841,0.007443,0.000062,-0.093564,-0.084214,-0.066990,0.108512,-0.019931,-0.041584,0.346021,-0.108512,0.051734,0.017778,0.004983,-0.024606,-0.084214,0.214133,0.186082,0.071111,-0.108512,0.044844,-0.079723,0.130165,-0.259900,0.141730,0.153787,0.166336,0.119093,-0.236463,0.135886,-0.221453,0.124567,-0.108512,-0.038447,0.059116,-0.010396,0.160000,0.130165,-0.038447,-0.012057,-0.019931,-0.192910,0.038447,0.075356,0.084214,3,-0.426571,0.676046,-0.592644,-0.646282,-0.043820,-0.626941,0.737417,-1.383539,-1.465779,0.079901,-1.857814,-0.890749,-1.181419,-0.701459,-0.769530,1.648923,0.635870,-1.444345,-0.433618,0.800703,-1.100596,1.467834,-1.589136,0.858945,-0.852183,-0.647359,1.519189,-1.356394,0.381858,-0.758081,-1.341269,-0.568645,-1.010098,-1.568022,0.504722,1.176493,0.378762,0.549832,-0.996295,-0.608642,1.341344,1.946538,-1.600714,-1.357397,1.301562,0.810635,0.476181,-0.015059,-0.280487,-0.839511,0.375951,-0.806470,-0.174004,0.036324,-1.338849,-0.488247,-0.922739,-1.615376,0.028736,1.324507,-0.303335,-1.414191,-0.608484,0.325918,-6.800222,2.954355,-1.045970,-620783.134296,571097.991404,0.041750,0.068000,0.051450,0.300550,0.199600,0.100600,pair_00323,0.405370,-620747.440201,570898.473998,2,2
probable_harvest_2005_0815,probable_harvest,2005,19,-77.009290,48.804257,0.467052,0.066990,-0.119093,-0.038447,-0.199862,-0.038447,-0.228897,-0.017778,0.062991,-0.035433,0.044844,-0.027128,-0.084214,-0.153787,-0.119093,-0.251965,0.147697,-0.027128,-0.088827,-0.012057,0.012057,0.003937,-0.035433,-0.093564,-0.119093,-0.032541,0.103406,-0.051734,-0.022207,0.346021,-0.103406,0.027128,0.051734,-0.000984,0.003937,-0.093564,0.214133,0.179377,0.048228,-0.098424,0.079723,-0.098424,0.088827,-0.259900,0.172795,0.147697,0.141730,0.119093,-0.267958,0.124567,-0.228897,0.119093,-0.103406,-0.027128,0.055363,-0.032541,0.179377,0.141730,-0.008858,0.001538,-0.004983,-0.206936,0.062991,0.103406,0.071111,3,0.410714,-0.385195,-0.811040,-0.746313,0.153031,-0.626941,1.658554,-0.875487,-1.776383,0.504226,-1.045021,-0.635081,-0.762223,-1.036163,-0.285955,1.053209,-0.177784,-1.087692,-0.202473,0.768201,-1.192530,0.728488,-1.589136,-0.605551,-0.299317,-0.752326,1.011313,-0.953791,0.381858,-0.640563,-1.921836,0.379992,-1.097269,-0.968082,0.199627,1.176493,0.284175,0.195540,-0.857916,0.256427,0.997670,1.284446,-1.600714,-0.493904,1.193531,0.323590,0.476181,-0.676425,-0.482410,-1.012872,0.214624,-0.687304,0.168002,-0.084646,-1.865849,0.030354,-0.716395,-0.914034,0.236384,1.765745,-0.916311,-0.730693,0.001253,0.008374,-5.145844,2.213931,-2.053898,-620711.746105,570698.956592,0.038200,0.061200,0.047950,0.268250,0.188000,0.096850,pair_00323,0.405370,-620747.440201,570898.473998,2,2
wildfire_2005_0551,wildfire,2005,19,-77.014411,48.801831,0.530835,0.093564,-0.153787,0.004983,-0.119093,-0.103406,-0.141730,-0.038447,0.179377,0.019931,0.027128,0.172795,-0.032541,-0.027128,-0.093564,-0.160000,-0.135886,-0.088827,0.010396,0.119093,-0.071111,0.093564,-0.113741,-0.015748,-0.098424,0.066990,0.172795,-0.135886,0.071111,0.292872,-0.015748,0.160000,0.017778,0.130165,0.088827,-0.135886,0.084214,0.179377,-0.075356,0.044844,0.066990,-0.267958,-0.093564,-0.124567,0.206936,-0.032541,0.075356,0.071111,-0.199862,0.214133,-0.098424,0.044844,-0.153787,-0.035433,0.006151,0.088827,0.199862,0.214133,0.071111,-0.135886,-0.029773,-0.192910,0.119093,0.153787,0.130165,3,1.190256,-1.320414,-0.125763,0.415997,-1.845767,1.312573,0.955140,0.497703,-0.476178,-0.106802,1.588654,0.294623,2.031063,-0.228593,1.553597,-1.798545,-2.192832,0.332753,1.808966,-0.747075,1.157426,-0.902685,0.182652,0.262299,1.298069,0.674210,-0.332545,0.985091,-1.020259,1.377069,1.213225,-0.568645,0.818687,0.816223,-1.181330,-0.899982,0.284175,-1.717824,1.107230,-0.059392,-2.118005,-1.636838,1.458060,0.455083,-2.003745,-0.990213,-0.494726,0.753521,1.115415,2.025963,-1.973265,-1.863166,-0.082927,-1.671141,1.022403,0.578588,0.575451,0.981485,-1.862647,1.033980,-0.303335,0.831588,1.096372,1.439556,7.462297,-1.410555,-3.061342,-621115.410147,570476.753392,0.028300,0.045900,0.028700,0.194800,0.120900,0.060100,pair_00324,0.071505,-621099.384110,570444.794106,2,2
probable_harvest_2005_0546,probable_harvest,2005,19,-77.013872,48.801292,0.611962,0.103406,-0.124567,0.059116,-0.108512,-0.098424,-0.192910,0.007443,0.186082,0.003014,0.044844,0.147697,-0.048228,-0.084214,-0.088827,-0.214133,-0.035433,-0.055363,-0.044844,0.044844,-0.041584,0.071111,-0.088827,-0.027128,-0.135886,0.048228,0.124567,-0.103406,0.071111,0.310096,-0.041584,0.079723,0.041584,0.071111,0.066990,-0.108512,0.147697,0.236463,-0.071111,-0.093564,0.035433,-0.214133,-0.032541,-0.192910,0.192910,0.017778,0.084214,0.079723,-0.267958,0.214133,-0.153787,0.071111,-0.103406,-0.029773,0.015748,0.035433,0.214133,0.251965,0.051734,-0.084214,-0.017778,-0.221453,0.084214,0.113741,0.098424,3,1.478975,-0.532774,0.728407,0.568257,-1.692450,0.173776,2.516886,0.576814,-0.873463,0.504226,1.258027,0.012392,0.772117,-0.078755,0.470784,-0.788368,-1.099925,-0.458047,0.670220,-0.209107,0.568727,-0.383734,-0.076463,-1.310679,0.996955,-0.317283,0.186137,0.985091,-0.565869,0.782398,-0.680874,0.096432,-0.044032,0.357217,-0.288124,0.114659,1.089467,-1.652109,-0.791258,-0.842074,-1.128812,-0.659464,-0.086621,0.065229,-1.111126,-0.814877,-0.320461,-0.676425,1.115415,0.736500,-1.199256,-0.687304,0.088077,-1.361775,-0.248252,0.960542,1.250459,0.522186,-1.073396,1.388060,-1.550794,-0.139698,0.225893,0.670296,3.515249,1.926366,-4.413868,-621083.358073,570412.834820,0.031450,0.052150,0.028750,0.292350,0.143200,0.066500,pair_00324,0.071505,-621099.384110,570444.794106,2,2
wildfire_2005_0547,wildfire,2005,19,-77.021418,48.810725,0.608388,0.108512,-0.079723,0.055363,-0.135886,-0.041584,-0.166336,-0.044844,0.244152,-0.003014,0.055363,0.119093,0.000554,-0.130165,-0.059116,-0.228897,-0.000554,0.002215,-0.051734,0.059116,-0.000554,0.059116,-0.124567,-0.000062,-0.135886,0.055363,0.103406,-0.119093,0.041584,0.301423,-0.013841,0.059116,0.041584,0.084214,0.088827,-0.088827,0.179377,0.199862,-0.079723,-0.098424,0.084214,-0.206936,-0.000984,-0.199862,0.172795,0.041584,0.119093,0.098424,-0.284444,0.186082,-0.179377,0.113741,-0.108512,-0.051734,0.051734,0.048228,0.186082,0.221453,0.066990,-0.032541,-0.062991,-0.221453,0.093564,0.130165,0.051734,3,1.628749,0.676046,0.669198,0.174329,0.056498,0.765074,0.737417,1.261958,-1.015041,0.867023,0.881208,0.890076,-0.241280,0.861139,0.175471,-0.437621,0.780519,-0.556677,0.889101,0.538444,0.254217,-1.128205,0.539811,-1.310679,1.111477,-0.752326,-0.064363,0.371601,-0.794687,1.420961,-1.167099,0.096432,0.147384,0.816223,0.354181,0.620996,0.573143,-1.785444,-0.857916,0.367803,-0.996543,-0.154028,-0.243730,-0.493904,-0.688824,-0.124491,0.057944,-1.022609,0.614997,0.140481,0.056922,-0.806470,-0.575490,-0.201650,0.056237,0.209806,0.706062,0.883793,-0.284146,0.053452,-1.550794,0.120682,0.582910,-0.461232,2.420213,2.244226,-1.836562,-621507.189308,571515.100590,0.030200,0.047800,0.029200,0.288600,0.161800,0.071900,pair_00325,0.181282,-621434.255299,571461.282272,2,2
probable_harvest_2005_0283,probable_harvest,2005,19,-77.019262,48.809916,0.557825,0.088827,-0.124567,0.006151,-0.135886,-0.108512,-0.206936,0.004983,0.141730,0.004983,-0.002215,0.160000,-0.029773,-0.084214,-0.119093,-0.206936,0.000554,-0.044844,-0.098424,0.029773,-0.051734,0.055363,-0.108512,-0.041584,-0.135886,0.024606,0.130165,-0.062991,0.062991,0.318893,-0.066990,0.079723,0.029773,0.108512,0.048228,-0.084214,0.130165,0.199862,-0.008858,-0.071111,0.038447,-0.192910,-0.044844,-0.179377,0.206936,0.041584,0.088827,0.103406,-0.221453,0.199862,-0.141730,0.088827,-0.153787,-0.075356,0.059116,0.048228,0.236463,0.236463,-0.024606,-0.059116,-0.062991,-0.228897,0.103406,0.147697,0.153787,3,1.051310,-0.532774,-0.107320,0.174329,-2.002870,-0.138299,2.433147,0.053521,-0.827233,-1.118817,1.420099,0.344428,0.772117,-1.036163,0.614749,-0.426486,-0.756382,-1.225070,0.439074,-0.394034,0.155832,-0.793770,-0.405609,-1.310679,0.617847,-0.202199,0.831542,0.816381,-0.333806,0.197639,-0.680874,-0.233529,0.502357,-0.037140,0.504722,-0.165547,0.573143,-0.688284,-0.483281,-0.767314,-0.738787,-0.856515,0.219257,0.455083,-0.688824,-0.723556,0.158769,0.300123,0.860817,1.017316,-0.677208,-1.863166,-1.289243,0.036324,0.056237,1.558167,0.973871,-1.287306,-0.690046,0.053452,-1.876101,0.394766,0.963995,2.012029,2.786193,2.020174,-3.599458,-621361.321291,571407.463953,0.032200,0.050800,0.032000,0.250400,0.139000,0.067100,pair_00325,0.181282,-621434.255299,571461.282272,2,2
wildfire_2005_0583,wildfire,2005,19,-77.034353,48.764371,0.549032,0.088827,-0.103406,0.013841,-0.236463,-0.088827,-0.192910,-0.035433,0.084214,-0.055363,0.044844,-0.022207,-0.055363,-0.124567,-0.093564,-0.236463,0.147697,-0.044844,-0.124567,-0.015748,0.008858,0.035433,-0.051734,-0.084214,-0.108512,-0.059116,0.079723,-0.059116,-0.032541,0.327812,-0.071111,0.035433,-0.000554,0.007443,-0.002215,-0.098424,0.244152,0.221453,0.019931,-0.130165,0.044844,-0.147697,0.103406,-0.267958,0.166336,0.103406,0.160000,0.147697,-0.228897,0.135886,-0.221453,0.141730,-0.103406,-0.051734,0.013841,-0.027128,0.147697,0.160000,-0.001538,-0.035433,-0.013841,-0.221453,0.038447,0.079723,0.059116,4,1.051310,0.037643,0.014011,-1.273027,-1.397173,0.173776,1.057722,-0.625091,-2.244457,0.504226,-0.980192,-0.115996,-0.117827,-0.228593,0.024123,1.053209,-0.756382,-1.599334,-0.259080,0.709921,-0.366739,0.388927,-1.376241,-0.161295,-0.725813,-1.239220,0.893430,-1.168513,-0.098497,0.102775,-1.725894,-1.080772,-0.974152,-1.097379,0.041057,1.656284,0.877731,-0.242562,-1.293303,-0.608642,0.092135,1.517952,-1.782850,-0.673442,0.407853,0.685221,1.054991,0.143824,-0.280487,-0.839511,0.881685,-0.687304,-0.575490,-1.423251,-1.737027,-0.817517,-0.390415,-0.740521,-0.328306,1.504271,-1.550794,-1.414191,-0.513547,-0.282334,-4.552847,3.473681,-2.697209,-623056.609975,566532.949262,0.037500,0.063600,0.045750,0.310600,0.182500,0.090250,pair_00326,0.224960,-622952.476863,566490.427509,4,4
probable_harvest_2005_0367,probable_harvest,2005,19,-77.031389,48.763832,0.567220,0.048228,-0.119093,0.055363,-0.179377,-0.084214,-0.244152,-0.024606,0.124567,0.001538,0.015748,0.044844,-0.084214,-0.124567,-0.071111,-0.276140,0.084214,-0.035433,-0.135886,0.002215,-0.044844,0.041584,-0.044844,-0.048228,-0.130165,-0.029773,0.130165,-0.075356,0.029773,0.310096,-0.135886,0.103406,-0.000246,0.038447,0.017778,-0.093564,0.192910,0.206936,0.062991,-0.103406,0.038447,-0.141730,0.024606,-0.206936,0.214133,0.062991,0.108512,0.098424,-0.186082,0.166336,-0.214133,0.093564,-0.084214,-0.032541,0.079723,-0.000554,0.228897,0.214133,-0.017778,-0.088827,-0.003937,-0.214133,0.088827,0.051734,0.141730,4,-0.139657,-0.385195,0.669198,-0.451531,-1.255213,-0.966391,1.426176,-0.148974,-0.908135,-0.499302,-0.096898,-0.635081,-0.117827,0.481679,-0.769530,0.414812,-0.449002,-1.761369,0.016408,-0.268508,-0.205451,0.532440,-0.556877,-1.070470,-0.254890,-0.202199,0.634090,0.126206,-0.565869,-1.388148,-0.122079,-1.072179,-0.521224,-0.677162,0.199627,0.837296,0.672937,0.424115,-0.926262,-0.767314,0.201794,0.255839,-0.403621,0.655140,-0.309079,-0.333920,0.057944,1.042868,0.262730,-0.669015,-0.537633,-0.239357,0.004434,0.700669,-1.104627,1.355666,0.575451,-1.125457,-1.143865,1.796613,-1.230864,-0.011221,-1.121947,1.719829,-1.105790,2.992418,-1.629613,-622848.343752,566447.905755,0.035750,0.061600,0.045700,0.286200,0.164850,0.080800,pair_00326,0.224960,-622952.476863,566490.427509,4,4
wildfire_2005_0460,wildfire,2005,19,-77.030581,48.831745,0.547952,0.093564,-0.113741,0.000554,-0.079723,-0.038447,-0.192910,-0.088827,0.206936,0.059116,0.035433,0.135886,0.044844,-0.108512,-0.108512,-0.186082,-0.055363,-0.055363,0.024606,0.048228,-0.032541,0.098424,-0.098424,0.000984,-0.093564,0.027128,0.135886,-0.172795,0.015748,0.336855,-0.029773,0.135886,0.035433,0.160000,0.108512,-0.103406,0.103406,0.186082,-0.062991,0.019931,0.062991,-0.214133,-0.029773,-0.160000,0.244152,0.035433,0.093564,0.135886,-0.236463,0.186082,-0.135886,0.093564,-0.135886,-0.051734,0.059116,0.059116,0.160000,0.199862,0.051734,-0.059116,-0.098424,-0.206936,0.124567,0.166336,0.075356,3,1.190256,-0.240933,-0.195649,0.982546,0.153031,0.173776,-0.759431,0.822856,0.444078,0.179617,1.102437,1.686965,0.236251,-0.701459,1.031878,-0.988795,-1.099925,0.536177,0.722110,-0.044355,1.284843,-0.583626,0.563622,0.466347,0.658325,-0.084586,-0.921956,-0.165202,0.140058,1.054248,0.644269,-0.075422,1.254540,1.229975,-0.121526,-0.593230,0.378762,-1.526392,0.765503,-0.158562,-1.128812,-0.615127,0.657218,1.489564,-0.797946,-0.629800,0.815999,-0.015059,0.614997,1.153426,-0.537633,-1.445369,-0.575490,0.036324,0.315345,-0.488247,0.320813,0.522186,-0.690046,-0.992445,-0.916311,0.984047,1.369149,0.111241,4.600818,-0.222805,-0.764731,-621895.621036,573904.875922,0.025500,0.036250,0.024650,0.203600,0.138250,0.065400,pair_00327,0.236324,-621778.297263,573890.825965,2,2
probable_harvest_2005_0193,probable_harvest,2005,19,-77.027347,48.831745,0.538102,0.071111,-0.088827,0.003014,-0.098424,-0.035433,-0.166336,-0.059116,0.228897,0.079723,0.013841,0.093564,-0.013841,-0.103406,-0.059116,-0.179377,-0.113741,-0.032541,0.007443,0.108512,-0.071111,0.079723,-0.124567,0.019931,-0.124567,0.079723,0.199862,-0.166336,0.051734,0.318893,-0.062991,0.172795,0.062991,0.166336,0.088827,-0.119093,0.071111,0.113741,-0.004983,0.075356,0.103406,-0.206936,-0.071111,-0.160000,0.236463,0.032541,0.062991,0.055363,-0.179377,0.199862,-0.135886,0.079723,-0.108512,-0.029773,0.103406,0.084214,0.192910,0.199862,0.075356,-0.075356,-0.075356,-0.206936,0.098424,0.166336,0.141730,3,0.531616,0.430634,-0.156823,0.713436,0.245778,0.765074,0.251727,1.081962,0.928044,-0.565073,0.544908,0.631087,0.348851,0.861139,1.165999,-1.575849,-0.354578,0.290483,1.646692,-0.747075,0.794530,-1.128205,0.995014,-0.835428,1.502432,1.230660,-0.818809,0.582488,-0.333806,0.289672,1.515119,0.694486,1.347103,0.816223,-0.633363,-1.109399,-0.641738,-0.628283,1.525742,0.843820,-0.996543,-1.277219,0.657218,1.275828,-0.849233,-1.234953,-0.813383,1.183667,0.860817,1.153426,-0.945483,-0.806470,0.088077,1.464169,0.912612,0.392551,0.320813,1.082093,-0.938096,-0.311523,-0.916311,0.256011,1.369149,1.719829,6.306149,-1.127473,1.215624,-621660.973490,573876.776009,0.031450,0.046750,0.030850,0.222200,0.139000,0.069100,pair_00327,0.236324,-621778.297263,573890.825965,2,2
wildfire_2005_0262,wildfire,2005,19,-77.044055,48.788356,0.508117,0.055363,-0.062991,0.019931,-0.221453,-0.051734,-0.236463,-0.071111,0.075356,-0.008858,0.044844,-0.059116,-0.075356,-0.192910,-0.038447,-0.284444,0.153787,-0.024606,-0.098424,-0.019931,0.006151,0.055363,-0.007443,-0.027128,-0.103406,-0.084214,0.113741,-0.075356,-0.066990,0.355309,-0.059116,0.075356,-0.032541,0.003014,-0.035433,-0.124567,0.228897,0.228897,0.084214,-0.084214,0.079723,-0.124567,0.098424,-0.244152,0.135886,0.084214,0.147697,0.119093,-0.221453,0.153787,-0.221453,0.147697,-0.093564,-0.017778,0.013841,-0.019931,0.153787,0.130165,0.015748,-0.029773,-0.015748,-0.186082,0.062991,0.004983,0.044844,2,0.069665,1.127074,0.110105,-1.057030,-0.255814,-0.795297,-0.156504,-0.729604,-1.152285,0.504226,-1.466409,-0.475703,-1.625035,1.514979,-0.935643,1.114451,-0.095414,-1.225070,-0.323234,0.660607,0.155832,1.311508,-0.076463,0.053085,-1.128615,-0.539863,0.634090,-1.884251,0.626904,0.378872,-0.783925,-1.974416,-1.038856,-1.795585,-0.812004,1.412456,0.982731,0.752692,-0.663005,0.256427,0.517205,1.438146,-1.244784,-1.519836,0.067392,0.441699,0.476181,0.300123,0.038858,-0.839511,1.057514,-0.457587,0.450529,-1.423251,-1.565752,-0.654528,-0.922739,-0.330797,-0.241864,1.447981,-0.004913,-0.730693,-2.138175,-0.628203,-5.192525,3.290283,0.471707,-623445.299886,569253.552833,0.040700,0.060550,0.047250,0.275350,0.190650,0.096200,pair_00328,0.238542,-623459.506658,569135.131117,4,4
probable_harvest_2005_0408,probable_harvest,2005,19,-77.044055,48.786201,0.618454,0.075356,-0.051734,0.048228,-0.172795,-0.098424,-0.206936,-0.044844,0.098424,-0.012057,0.022207,-0.035433,-0.055363,-0.166336,-0.029773,-0.267958,0.108512,-0.022207,-0.124567,-0.010396,0.022207,0.084214,-0.071111,-0.022207,-0.108512,-0.066990,0.153787,-0.084214,-0.055363,0.355309,-0.062991,0.088827,-0.062991,0.038447,-0.035433,-0.108512,0.206936,0.251965,0.048228,-0.084214,0.062991,-0.214133,0.066990,-0.251965,0.147697,0.051734,0.141730,0.108512,-0.206936,0.166336,-0.186082,0.135886,-0.088827,-0.044844,0.008858,0.041584,0.153787,0.199862,0.027128,-0.048228,-0.041584,-0.206936,0.044844,0.017778,0.071111,2,0.656126,1.430522,0.556603,-0.356811,-1.692450,-0.138299,0.737417,-0.457434,-1.227408,-0.276532,-1.154420,-0.115996,-1.038974,1.789358,-0.605877,0.659160,-0.017062,-1.599334,-0.177000,0.953127,0.912269,-0.014702,0.035587,-0.161295,-0.852183,0.283430,0.492631,-1.642689,0.626904,0.289672,-0.466065,-2.825096,-0.521224,-1.795585,-0.288124,1.061461,1.308146,0.195540,-0.663005,-0.158562,-1.128812,0.934680,-1.421359,-1.191538,-0.508773,0.323590,0.262084,0.604972,0.262730,-0.015687,0.709482,-0.347036,-0.367312,-1.583884,-0.101863,-0.654528,0.320813,-0.061051,-0.523740,0.685348,-0.916311,-1.236036,-1.860049,0.008374,-2.529940,3.953171,-0.152108,-623473.713429,569016.709401,0.039700,0.066800,0.049900,0.335050,0.155350,0.076500,pair_00328,0.238542,-623459.506658,569135.131117,4,4
