sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3
wildfire_2023_0010,wildfire,2023,1,-76.855140,48.833901,-0.075380,0.066990,-0.135886,-0.119093,-0.259900,0.003937,-0.186082,-0.062991,0.075356,0.075356,0.059116,0.029773,-0.071111,-0.103406,-0.124567,-0.267958,0.010396,-0.062991,0.071111,-0.048228,0.041584,0.012057,-0.035433,-0.075356,-0.093564,-0.035433,0.066990,-0.119093,0.108512,0.374256,-0.153787,0.141730,0.055363,0.041584,0.059116,-0.124567,0.075356,-0.001538,0.066990,0.124567,0.113741,-0.179377,0.007443,-0.172795,0.153787,0.084214,0.206936,0.130165,-0.301423,0.006151,-0.206936,0.147697,-0.007443,-0.013841,0.035433,0.032541,0.179377,0.108512,0.038447,0.088827,-0.113741,-0.166336,0.066990,0.141730,0.027128,4,0.410714,-0.837881,-2.083559,-1.610301,1.457171,0.325707,0.119837,-0.729604,0.825472,0.996442,-0.295437,-0.399334,0.348851,-1.209352,-0.605877,-0.327510,-1.349043,1.201928,-0.757222,1.306169,-0.979630,0.728488,-1.174551,0.466347,-0.345718,-1.501004,-0.064363,1.762178,1.126733,-1.800170,0.782154,0.481386,-0.475392,0.191717,-0.812004,-1.041559,-2.267942,0.486021,2.200760,1.100137,-0.490076,-0.019047,0.368024,-1.022259,0.067392,1.614259,0.700237,-1.379126,-2.594921,-0.501385,1.057514,1.552433,0.569488,-0.727177,-0.317055,0.030354,-1.309085,0.207238,1.569654,-1.444578,0.858092,-0.619346,0.834292,-1.057558,-3.425814,-6.943632,-0.591008
wildfire_2023_0011,wildfire,2023,1,-76.852714,48.855730,0.074905,0.019931,-0.135886,0.004983,-0.153787,-0.044844,-0.221453,-0.071111,0.124567,0.079723,0.032541,0.084214,-0.066990,-0.084214,-0.108512,-0.276140,-0.048228,-0.013841,0.088827,-0.003014,-0.059116,0.059116,-0.062991,-0.010396,-0.119093,0.003937,0.179377,-0.172795,0.088827,0.364721,-0.103406,0.166336,0.051734,0.103406,0.084214,-0.135886,0.044844,0.124567,0.075356,0.075356,0.066990,-0.166336,-0.075356,-0.172795,0.199862,0.059116,0.088827,0.093564,-0.259900,0.124567,-0.179377,0.084214,-0.032541,0.007443,0.066990,0.093564,0.236463,0.166336,0.029773,0.022207,-0.071111,-0.160000,0.124567,0.179377,0.079723,2,-0.969724,-0.837881,-0.125763,-0.083274,-0.043820,-0.461323,-0.156504,-0.148974,0.928044,0.079901,0.421733,-0.325179,0.772117,-0.701459,-0.769530,-0.917038,0.256165,1.455547,-0.063785,-0.528526,0.254217,0.154438,0.304506,-0.605551,0.286128,0.809529,-0.921956,1.353185,0.875196,-0.640563,1.362721,0.379992,0.427767,0.719250,-1.181330,-1.529216,-0.489010,0.615547,1.525742,-0.059392,-0.250409,-1.345202,0.368024,0.258446,-0.377826,-0.723556,-0.040391,-0.507208,-0.482410,0.140481,-0.813158,0.966656,1.212608,0.290163,1.135123,1.558167,-0.277365,0.001647,0.552084,-0.186233,1.135007,0.984047,1.652624,0.217088,2.086523,-3.957242,0.912724
wildfire_2023_0012,wildfire,2023,1,-76.996624,48.808030,-0.179355,-0.006151,-0.147697,-0.079723,-0.228897,-0.041584,-0.179377,-0.075356,0.141730,0.130165,0.075356,0.135886,-0.135886,-0.002215,-0.119093,-0.236463,-0.135886,-0.051734,0.166336,-0.075356,-0.027128,0.015748,-0.079723,-0.012057,-0.088827,-0.010396,0.166336,-0.179377,0.135886,0.327812,-0.113741,0.179377,0.084214,0.119093,0.051734,-0.135886,-0.035433,-0.051734,0.135886,0.186082,0.075356,-0.147697,-0.130165,-0.098424,0.130165,0.079723,0.130165,0.071111,-0.206936,0.084214,-0.119093,0.079723,0.055363,0.001538,0.088827,0.124567,0.166336,0.130165,0.059116,0.098424,-0.130165,-0.147697,0.066990,0.166336,0.093564,1,-1.734830,-1.156253,-1.462345,-1.164143,0.056498,0.474900,-0.300955,0.053521,2.112675,1.556551,1.102437,-1.564784,2.580496,-1.036163,0.024123,-1.798545,-0.981392,2.565133,-1.173284,0.054273,-0.882858,-0.194092,0.266690,0.665229,0.056096,0.541421,-1.027068,2.330933,-0.098497,-0.878431,1.670421,1.287385,0.656927,0.036560,-1.181330,-2.812265,-2.976044,1.552705,3.044532,0.148103,0.092135,-2.223065,2.048960,-1.678855,-0.012267,0.094679,-0.494726,0.604972,-1.202310,1.544563,-0.945483,3.018312,1.034170,0.994170,1.872923,-0.318673,-0.922739,0.697157,1.716229,-1.929395,1.672705,-0.619346,1.369149,0.552522,1.561997,-9.947073,0.935375
wildfire_2023_0013,wildfire,2023,1,-77.009290,48.759790,0.200000,0.010396,-0.160000,-0.041584,-0.192910,-0.038447,-0.179377,-0.093564,0.147697,0.051734,0.059116,0.166336,-0.103406,-0.012057,-0.130165,-0.251965,-0.199862,-0.079723,0.119093,-0.029773,-0.035433,0.062991,-0.084214,-0.038447,-0.084214,0.012057,0.166336,-0.130165,0.130165,0.292872,-0.119093,0.166336,0.088827,0.093564,0.075356,-0.130165,-0.022207,0.027128,0.051734,0.153787,0.062991,-0.192910,-0.166336,-0.124567,0.206936,0.075356,0.141730,0.124567,-0.199862,0.172795,-0.135886,0.059116,0.017778,-0.007443,0.055363,0.093564,0.153787,0.192910,0.059116,0.010396,-0.093564,-0.147697,0.059116,0.160000,0.130165,2,-1.249421,-1.487891,-0.860543,-0.646282,0.153031,0.474900,-0.920629,0.123922,0.270718,0.996442,1.503566,-0.980399,2.363436,-1.386434,-0.285955,-2.441891,-1.895497,1.888814,-0.474187,-0.097031,0.355828,-0.287632,-0.334178,0.858945,0.416446,0.541421,-0.241186,2.212070,-1.020259,-1.001612,1.362721,1.416276,0.283981,0.533062,-0.994660,-2.600881,-1.863561,0.249827,2.601552,-0.158562,-0.738787,-2.802396,1.458060,0.455083,-0.089744,0.323590,0.586964,0.753521,0.377957,1.153426,-1.552726,2.141082,0.762796,-0.084646,1.135123,-0.654528,0.196787,0.697157,0.371684,-0.848998,1.672705,-0.838614,1.231424,1.439556,3.005189,-7.920467,-1.355237
wildfire_2023_0014,wildfire,2023,1,-76.986653,48.796172,0.176782,0.032541,-0.166336,-0.093564,-0.228897,-0.012057,-0.186082,-0.059116,0.055363,0.035433,0.027128,0.066990,-0.135886,-0.088827,-0.135886,-0.292872,0.013841,-0.059116,0.007443,-0.066990,0.006151,0.007443,-0.088827,-0.075356,-0.130165,-0.048228,0.124567,-0.055363,0.093564,0.374256,-0.160000,0.119093,0.048228,0.032541,0.051734,-0.075356,0.071111,0.013841,0.113741,0.062991,0.079723,-0.186082,-0.051734,-0.179377,0.199862,0.119093,0.179377,0.098424,-0.259900,0.108512,-0.199862,0.124567,-0.010396,-0.048228,0.079723,0.062991,0.166336,0.160000,0.006151,0.071111,-0.084214,-0.179377,0.048228,0.141730,0.098424,3,-0.599803,-1.658684,-1.680740,-1.164143,0.965043,0.325707,0.251727,-0.965485,-0.112120,-0.106802,0.194832,-1.564784,0.670371,-1.567407,-1.104218,-0.292868,-1.222475,0.290483,-1.044975,0.660607,-1.100596,-0.383734,-1.174551,-1.070470,-0.551068,-0.317283,0.953354,1.451599,1.126733,-1.943174,0.248032,0.282035,-0.607496,0.036560,0.793759,-1.109399,-2.050999,1.209842,1.356143,0.256427,-0.613301,-0.966864,0.219257,0.258446,0.686114,1.068769,0.057944,-0.507208,-0.768834,-0.336620,0.375951,1.483518,-0.469543,0.700669,0.407570,-0.318673,-0.390415,-0.558260,1.299054,-0.572997,0.288133,-1.141819,0.834292,0.670296,-2.770645,-5.103781,-0.719303
wildfire_2023_0015,wildfire,2023,1,-76.951619,48.810455,-0.216421,0.008858,-0.124567,-0.119093,-0.179377,-0.012057,-0.166336,-0.084214,0.119093,0.135886,0.010396,0.160000,-0.051734,-0.017778,-0.130165,-0.172795,-0.079723,0.015748,0.160000,-0.119093,-0.000246,0.035433,-0.160000,0.010396,-0.032541,0.006151,0.153787,-0.192910,0.062991,0.318893,-0.098424,0.141730,0.124567,0.199862,0.048228,-0.135886,-0.044844,-0.088827,0.135886,0.160000,0.075356,-0.153787,-0.141730,-0.119093,0.119093,0.098424,0.135886,0.079723,-0.228897,0.044844,-0.079723,0.108512,0.022207,-0.004983,0.093564,0.160000,0.141730,0.113741,0.038447,0.119093,-0.172795,-0.135886,0.124567,0.228897,0.055363,4,-1.294533,-0.532774,-2.083559,-0.451531,0.965043,0.765074,-0.602419,-0.213569,2.247030,-0.683884,1.420099,-0.050696,2.237270,-1.386434,1.297659,-1.233762,1.222504,2.474428,-1.844078,0.544048,-0.366739,-1.866269,0.777917,3.028569,0.321669,0.283430,-1.243185,0.816381,-0.333806,-0.525876,0.782154,2.414751,1.836876,-0.037140,-1.181330,-2.962691,-3.499311,1.552705,2.686773,0.148103,-0.019785,-2.408293,1.581802,-1.986635,0.319464,0.207917,-0.320461,0.143824,-1.904651,2.461515,-0.097155,2.244455,0.837145,1.146870,2.716123,-0.977213,-1.215792,0.207238,2.031929,-3.187740,2.188895,0.984047,2.729023,-0.373274,2.356290,-9.287580,2.917684
wildfire_2023_0016,wildfire,2023,1,-76.956739,48.801562,0.081545,0.032541,-0.084214,-0.013841,-0.166336,0.000984,-0.221453,-0.084214,0.141730,0.124567,0.012057,0.098424,-0.032541,-0.079723,-0.124567,-0.276140,-0.055363,0.003014,0.153787,-0.032541,-0.098424,0.048228,-0.084214,-0.015748,-0.066990,0.000984,0.153787,-0.192910,0.103406,0.355309,-0.119093,0.160000,0.103406,0.119093,0.084214,-0.098424,0.010396,0.017778,0.113741,0.093564,0.098424,-0.141730,-0.071111,-0.160000,0.166336,0.098424,0.113741,0.062991,-0.236463,0.119093,-0.172795,0.119093,0.048228,-0.015748,0.088827,0.084214,0.179377,0.166336,0.022207,0.084214,-0.108512,-0.199862,0.088827,0.192910,0.066990,4,-0.599803,0.554998,-0.422781,-0.263862,1.366316,-0.461323,-0.602419,0.053521,1.981210,-0.626600,0.608927,0.294623,0.871151,-1.209352,-0.769530,-0.988795,0.806637,2.385485,-0.516642,-1.244696,-0.031261,-0.287632,0.182652,1.582153,0.238739,0.283430,-1.243185,1.656095,0.626904,-1.001612,1.213225,1.823571,0.656927,0.719250,0.041057,-2.079797,-1.995462,1.209842,1.775498,0.720239,0.201794,-1.277219,0.657218,-0.673442,0.319464,-0.230423,-0.659034,-0.015059,-0.580080,0.293784,0.214624,2.851768,0.511867,0.994170,0.912612,0.030354,-0.277365,-0.177698,1.499185,-1.290236,-0.607134,-0.011221,1.946795,-0.091510,1.469458,-5.356351,2.150065
wildfire_2023_0017,wildfire,2023,1,-77.051871,48.818540,-0.360994,0.051734,-0.166336,-0.135886,-0.221453,-0.019931,-0.172795,-0.088827,0.062991,0.084214,0.088827,0.113741,-0.059116,-0.024606,-0.093564,-0.259900,-0.124567,-0.019931,0.093564,-0.098424,0.088827,0.032541,-0.071111,-0.035433,-0.098424,-0.079723,0.048228,-0.166336,0.113741,0.310096,-0.119093,0.206936,0.098424,0.098424,-0.022207,-0.179377,0.008858,-0.079723,0.084214,0.192910,0.179377,-0.199862,-0.088827,-0.103406,0.130165,0.103406,0.179377,0.113741,-0.267958,0.041584,-0.147697,0.093564,0.029773,0.032541,0.066990,0.079723,0.135886,0.055363,0.062991,0.108512,-0.147697,-0.141730,0.084214,0.098424,0.098424,2,-0.036800,-1.658684,-2.348546,-1.057030,0.722764,0.621356,-0.759431,-0.875487,1.033505,2.021187,0.810707,-0.183510,2.086685,-0.228593,-0.444686,-1.684723,0.057272,1.523355,-1.527078,2.166917,-0.442544,-0.014702,-0.265547,0.262299,-1.056545,-1.886726,-0.818809,1.870816,-0.565869,-1.001612,2.320656,1.684369,0.354975,-1.517596,-2.600424,-2.104376,-3.370880,0.752692,3.138191,2.728054,-0.866535,-1.560973,1.936342,-1.678855,0.407853,1.068769,0.367888,-0.676425,-1.962814,0.878341,-0.537633,2.421049,1.970970,0.290163,0.805748,-1.133616,-2.257390,0.789017,1.870321,-2.446896,1.933488,-0.139698,-0.107056,0.670296,-0.964356,-10.551109,1.254502
wildfire_2023_0018,wildfire,2023,1,-76.984227,48.806143,0.089331,0.038447,-0.172795,-0.066990,-0.221453,-0.017778,-0.179377,-0.048228,0.079723,0.071111,0.017778,0.124567,-0.141730,-0.075356,-0.130165,-0.244152,-0.059116,-0.038447,0.075356,-0.027128,-0.024606,-0.007443,-0.044844,-0.062991,-0.124567,-0.029773,0.124567,-0.098424,0.079723,0.364721,-0.130165,0.153787,0.071111,0.048228,0.066990,-0.141730,0.044844,0.008858,0.135886,0.071111,0.079723,-0.153787,-0.084214,-0.166336,0.206936,0.103406,0.130165,0.079723,-0.284444,0.119093,-0.206936,0.084214,-0.029773,0.000062,0.071111,0.062991,0.236463,0.153787,0.022207,0.044844,-0.055363,-0.147697,0.119093,0.141730,0.119093,1,-0.426571,-1.832794,-1.261421,-1.057030,0.789012,0.474900,0.622275,-0.678073,0.725790,-0.429289,0.953331,-1.669929,0.967471,-1.386434,-0.129686,-1.026530,-0.547444,1.262691,-0.433618,0.100224,-1.490911,0.532440,-0.893026,-0.835428,-0.254890,-0.317283,0.265708,1.164025,0.875196,-1.256471,1.066632,0.921334,-0.378336,0.357217,-1.372015,-1.529216,-2.121289,1.552705,1.467521,0.256427,-0.019785,-1.487079,0.514011,0.455083,0.407853,0.094679,-0.320461,-1.022609,-0.580080,-0.501385,-0.813158,1.031264,0.989561,0.423032,0.407570,1.558167,-0.501270,-0.177698,0.897851,0.278610,1.672705,0.831588,0.834292,1.171210,-0.260151,-5.789331,-0.056267
wildfire_2023_0019,wildfire,2023,1,-77.036240,48.841177,0.269563,0.010396,-0.130165,-0.048228,-0.130165,-0.032541,-0.179377,-0.079723,0.199862,0.124567,0.024606,0.199862,-0.084214,-0.066990,-0.153787,-0.199862,-0.088827,-0.066990,0.098424,-0.075356,0.007443,0.062991,-0.130165,0.019931,-0.093564,0.055363,0.166336,-0.179377,0.079723,0.327812,-0.088827,0.160000,0.113741,0.166336,0.079723,-0.093564,0.024606,0.017778,0.024606,0.098424,0.003014,-0.186082,-0.088827,-0.147697,0.192910,0.079723,0.088827,0.141730,-0.267958,0.124567,-0.108512,0.093564,0.003937,-0.062991,0.103406,0.103406,0.141730,0.192910,0.035433,0.066990,-0.098424,-0.186082,0.066990,0.179377,0.019931,3,-1.249421,-0.683669,-0.965373,0.256655,0.334740,0.474900,-0.449594,0.739391,1.981210,-0.193789,1.945213,-0.635081,1.151972,-2.133679,0.756253,-1.325315,-1.479630,1.592925,-1.173284,0.684143,0.355828,-1.244809,0.995014,0.466347,1.111477,0.541421,-1.027068,1.164025,-0.098497,-0.304999,1.213225,2.112287,1.347103,0.624863,0.199627,-1.852682,-1.995462,-0.170180,1.842156,-1.646115,-0.613301,-1.560973,0.935288,0.065229,-0.012267,-0.723556,0.934250,-0.676425,-0.482410,1.790994,-0.537633,1.818043,-0.915638,1.464169,1.369345,-0.977213,0.196787,0.135792,1.236102,-0.992445,-0.004913,-0.619346,1.652624,-1.231983,3.097004,-5.330180,-0.735984
wildfire_2023_0020,wildfire,2023,1,-76.985844,48.781350,0.091273,0.032541,-0.192910,-0.093564,-0.186082,-0.044844,-0.228897,-0.035433,0.135886,0.075356,0.075356,0.179377,-0.103406,-0.044844,-0.186082,-0.244152,-0.084214,-0.079723,0.088827,-0.084214,0.059116,0.000554,-0.059116,-0.075356,-0.093564,0.024606,0.113741,-0.108512,0.108512,0.327812,-0.098424,0.093564,0.059116,0.017778,0.103406,-0.071111,0.038447,0.003014,0.051734,0.093564,0.010396,-0.199862,-0.071111,-0.141730,0.179377,0.071111,0.160000,0.186082,-0.327812,0.093564,-0.160000,0.098424,0.010396,-0.048228,0.048228,0.075356,0.172795,0.160000,0.022207,0.035433,-0.098424,-0.166336,0.059116,0.135886,0.055363,3,-0.599803,-2.375022,-1.680740,-0.548021,-0.043820,-0.626941,1.057722,-0.015429,0.825472,1.556551,1.675363,-0.980399,1.640356,-3.155303,-0.129686,-1.278920,-1.895497,1.455547,-1.309141,1.625587,-1.281238,0.235164,-1.174551,0.466347,0.617847,-0.539863,0.104602,1.762178,-0.098497,-0.525876,-0.354306,0.586218,-0.823176,1.122658,0.932256,-1.631467,-2.203727,0.249827,1.775498,-1.463032,-0.866535,-1.277219,1.070152,-0.310946,-0.165038,0.685221,1.831717,-1.933279,-1.035504,0.591793,-0.394432,1.968795,-0.469543,-0.314688,0.701812,-0.145806,-0.390415,-0.177698,0.754095,-0.992445,0.858092,-0.838614,0.707264,-0.373274,-0.815852,-6.564236,-4.447031
wildfire_2023_0021,wildfire,2023,1,-76.998780,48.771378,-0.154397,0.044844,-0.206936,-0.130165,-0.259900,-0.071111,-0.147697,-0.066990,0.071111,0.029773,0.055363,0.166336,-0.098424,0.012057,-0.160000,-0.199862,-0.147697,-0.093564,0.103406,-0.075356,0.032541,0.041584,-0.119093,-0.059116,-0.088827,-0.010396,0.153787,-0.135886,0.062991,0.336855,-0.059116,0.172795,0.027128,0.124567,0.013841,-0.186082,0.048228,-0.003014,0.041584,0.172795,0.088827,-0.214133,-0.135886,-0.119093,0.192910,0.038447,0.147697,0.147697,-0.206936,0.088827,-0.130165,0.119093,-0.022207,-0.008858,0.017778,0.071111,0.153787,0.124567,0.041584,0.022207,-0.103406,-0.130165,0.135886,0.135886,0.108512,0,-0.238904,-2.753089,-2.258276,-1.610301,-0.852047,1.179805,-0.016240,-0.779683,-0.245030,0.867023,1.503566,-0.890749,2.895232,-2.330220,0.756253,-1.917317,-2.347527,1.664255,-1.173284,1.141416,-0.205451,-1.014164,-0.804787,0.665229,0.056096,0.283430,-0.332545,0.816381,0.140058,0.378872,1.515119,-0.307426,0.736909,-0.759913,-2.819209,-1.475141,-2.288769,0.092681,2.862278,0.482230,-1.128812,-2.314694,1.581802,0.065229,-0.744476,0.441699,1.054991,0.604972,-1.120005,1.286671,0.214624,1.207858,0.720045,-1.296332,0.600803,-0.654528,-1.022618,0.281601,0.552084,-1.139525,2.438924,1.299244,0.707264,0.914790,1.448807,-8.550282,-0.785289
wildfire_2023_0022,wildfire,2023,1,-77.047559,48.839021,-0.124523,0.015748,-0.103406,-0.088827,-0.192910,0.000984,-0.179377,-0.075356,0.153787,0.108512,0.079723,0.179377,-0.130165,-0.022207,-0.166336,-0.214133,-0.153787,-0.051734,0.186082,-0.059116,-0.004983,0.035433,-0.103406,0.007443,-0.044844,0.041584,0.160000,-0.206936,0.108512,0.327812,-0.098424,0.192910,0.113741,0.147697,0.059116,-0.124567,-0.032541,-0.059116,0.059116,0.192910,0.066990,-0.113741,-0.113741,-0.088827,0.153787,0.098424,0.130165,0.103406,-0.259900,0.093564,-0.088827,0.088827,0.044844,-0.008858,0.088827,0.103406,0.113741,0.113741,0.071111,0.071111,-0.147697,-0.160000,0.079723,0.166336,0.022207,3,-1.092430,0.037643,-1.606001,-0.646282,1.366316,0.474900,-0.300955,0.195775,1.604150,1.707187,1.675363,-1.461853,2.139593,-2.530653,0.470784,-1.978559,-0.981392,2.847813,-0.924213,0.457749,-0.366739,-0.687417,0.710687,2.511992,0.890331,0.411161,-1.467161,1.762178,-0.098497,-0.525876,1.989733,2.112287,1.074807,0.191717,-0.812004,-2.766056,-3.080177,0.364114,3.138191,-0.059392,0.716174,-1.960002,2.265855,-1.022259,0.319464,0.094679,0.158769,-0.507208,-1.035504,2.249470,-0.677208,2.772803,0.720045,0.994170,1.369345,-1.726303,-1.215792,0.981485,1.299054,-2.446896,1.135007,-0.264749,1.369149,-1.176823,1.973947,-9.498756,0.490651
wildfire_2023_0023,wildfire,2023,1,-77.004709,48.784314,-0.145169,0.088827,-0.179377,-0.084214,-0.221453,-0.041584,-0.141730,-0.059116,0.103406,0.051734,0.048228,0.166336,-0.071111,-0.032541,-0.124567,-0.221453,-0.251965,-0.066990,0.147697,0.013841,0.013841,0.075356,-0.093564,-0.024606,-0.075356,0.027128,0.166336,-0.166336,0.119093,0.318893,-0.059116,0.186082,0.071111,0.130165,0.051734,-0.160000,-0.029773,0.006151,0.017778,0.192910,0.119093,-0.214133,-0.147697,-0.079723,0.179377,0.048228,0.098424,0.079723,-0.221453,0.130165,-0.079723,0.062991,-0.038447,0.022207,0.004983,0.103406,0.172795,0.124567,0.093564,0.007443,-0.084214,-0.135886,0.119093,0.130165,0.135886,0,1.051310,-2.010220,-1.533202,-1.057030,0.056498,1.312573,0.251727,-0.398645,0.270718,0.620915,1.503566,-0.399334,1.911680,-1.209352,0.324358,-2.965847,-1.479630,2.298304,0.194720,0.800703,0.680016,-0.482399,-0.019037,1.230881,0.658325,0.541421,-0.818809,1.982011,-0.333806,0.378872,1.828625,0.921334,0.818687,0.036560,-1.968154,-2.721812,-2.159471,-0.275896,3.138191,1.232873,-1.128812,-2.503863,2.471627,-0.310946,-0.570972,-0.533608,-0.320461,0.300123,-0.382546,2.461515,-1.438528,0.828826,1.658704,-1.708820,1.369345,-0.145806,-1.022618,1.513688,0.326584,-0.572997,2.188895,0.831588,0.582910,1.578202,4.593172,-8.610171,-0.653801
wildfire_2023_0024,wildfire,2023,1,-76.977221,48.798597,-0.376655,0.048228,-0.147697,-0.221453,-0.301423,0.029773,-0.135886,-0.048228,-0.038447,0.059116,0.103406,-0.003014,-0.130165,-0.066990,-0.130165,-0.236463,0.079723,-0.044844,0.051734,-0.062991,0.059116,-0.027128,-0.038447,-0.108512,-0.124567,-0.084214,0.041584,-0.059116,0.088827,0.364721,-0.192910,0.124567,0.055363,0.019931,-0.010396,-0.108512,0.048228,-0.084214,0.103406,0.147697,0.153787,-0.147697,0.000984,-0.147697,0.130165,0.119093,0.236463,0.084214,-0.259900,-0.004983,-0.153787,0.147697,-0.022207,-0.013841,0.066990,0.027128,0.119093,0.059116,0.017778,0.130165,-0.172795,-0.141730,0.038447,0.119093,0.093564,3,-0.139657,-1.156253,-3.698717,-2.207833,2.252147,1.442604,0.622275,-2.072312,0.444078,2.524012,-0.727359,-1.461853,1.151972,-1.386434,0.024123,0.369654,-0.756382,0.924532,-0.983650,1.625587,-2.007030,0.665701,-1.929487,-0.835428,-1.128615,-2.023309,0.893430,1.353185,0.875196,-2.700670,0.377209,0.481386,-0.791722,-1.269345,-0.288124,-1.475141,-3.434228,1.049840,2.518018,2.093365,0.092135,-0.122499,0.935288,-1.678855,0.686114,2.198713,-0.229594,-0.507208,-2.793552,0.736500,1.057514,1.207858,0.569488,0.290163,-0.445877,-1.583070,-2.190438,-0.282680,2.201055,-3.187740,1.933488,-1.414191,0.342224,0.552522,-6.132233,-9.268211,0.178865
wildfire_2023_0025,wildfire,2023,1,-77.055105,48.823391,-0.015034,0.075356,-0.179377,-0.088827,-0.147697,-0.035433,-0.135886,-0.071111,0.135886,0.066990,0.035433,0.130165,-0.051734,-0.032541,-0.098424,-0.199862,-0.236463,-0.075356,0.135886,0.044844,-0.029773,0.066990,-0.108512,-0.003937,-0.071111,0.022207,0.186082,-0.199862,0.084214,0.336855,-0.066990,0.199862,0.062991,0.113741,0.055363,-0.172795,-0.048228,0.012057,0.035433,0.206936,0.119093,-0.206936,-0.135886,-0.098424,0.214133,0.055363,0.093564,0.062991,-0.206936,0.124567,-0.088827,0.038447,-0.051734,0.013841,0.029773,0.124567,0.153787,0.108512,0.113741,-0.012057,-0.088827,-0.141730,0.141730,0.147697,0.147697,2,0.656126,-2.010220,-1.606001,0.004364,0.245778,1.442604,-0.156504,-0.015429,0.628996,0.179617,1.027074,-0.050696,1.911680,-0.382323,0.756253,-2.809960,-1.752857,2.129224,0.670220,0.006080,0.460665,-0.793770,0.451572,1.409100,0.579344,0.947376,-1.354191,1.257327,0.140058,0.197639,2.153743,0.694486,0.578743,0.112845,-2.385653,-3.016766,-2.076165,-0.002558,3.330571,1.232873,-0.996543,-2.314694,2.048960,0.655140,-0.444391,-0.629800,-0.659034,0.604972,-0.482410,2.249470,-2.161782,0.518708,1.405916,-0.909624,1.872923,-0.654528,-1.309085,1.991942,0.028736,-0.709182,1.933488,1.461982,0.963995,1.864438,5.634012,-8.130648,0.777286
wildfire_2023_0026,wildfire,2023,1,-77.063459,48.839560,-0.155717,-0.015748,-0.130165,-0.044844,-0.276140,-0.027128,-0.251965,-0.124567,-0.012057,0.010396,0.066990,-0.019931,-0.135886,-0.075356,-0.084214,-0.327812,0.071111,0.015748,0.093564,-0.071111,-0.001538,0.055363,-0.013841,-0.075356,-0.113741,-0.124567,0.119093,-0.103406,0.035433,0.374256,-0.141730,0.199862,-0.038447,0.108512,-0.012057,-0.093564,0.113741,0.044844,0.153787,0.038447,0.093564,-0.113741,-0.038447,-0.192910,0.153787,0.103406,0.179377,0.130165,-0.135886,0.098424,-0.192910,0.172795,-0.003014,-0.015748,0.071111,0.041584,0.166336,0.113741,-0.003937,0.079723,-0.079723,-0.172795,0.041584,0.062991,0.066990,0,-2.016331,-0.683669,-0.911987,-1.844002,0.501306,-1.140222,-1.975750,-1.760949,-0.700102,1.268010,-0.950209,-1.564784,0.967471,0.067191,-1.803124,0.283050,1.222504,1.523355,-1.108186,0.520512,0.155832,1.178246,-1.174551,-0.380840,-1.776258,-0.429838,0.186137,0.243791,1.126733,-1.522657,2.153743,-2.139396,0.502357,-1.304255,0.199627,-0.428056,-1.613642,1.829852,1.019478,0.599709,0.716174,-0.754048,-0.086621,-1.022259,0.407853,1.068769,0.700237,2.096920,-0.948809,-0.174721,1.797082,1.655806,0.511867,0.423032,-0.101863,-0.318673,-1.215792,-0.797387,1.430596,-0.440444,0.575801,-1.326826,-0.877250,-0.091510,-5.254807,-4.388318,2.953239
