disturbance_type,event_id,disturbance_year,observation_year,years_since_disturbance,supported_site_reference_pairs,blue_gap_median,blue_gap_mean,blue_gap_sd,dist_blue_median,ref_blue_median,green_gap_median,green_gap_mean,green_gap_sd,dist_green_median,ref_green_median,red_gap_median,red_gap_mean,red_gap_sd,dist_red_median,ref_red_median,nir_gap_median,nir_gap_mean,nir_gap_sd,dist_nir_median,ref_nir_median,swir1_gap_median,swir1_gap_mean,swir1_gap_sd,dist_swir1_median,ref_swir1_median,swir2_gap_median,swir2_gap_mean,swir2_gap_sd,dist_swir2_median,ref_swir2_median,nbr_gap_median,nbr_gap_mean,nbr_gap_sd,dist_nbr_median,ref_nbr_median,ndvi_gap_median,ndvi_gap_mean,ndvi_gap_sd,dist_ndvi_median,ref_ndvi_median
harvest_total,harvest_2021_00937,2021,2018,-3,4,0.002056,0.001976,0.003472,0.022255,0.024200,0.001340,0.001726,0.004012,0.041587,0.042798,0.000254,0.001096,0.003373,0.024585,0.024840,-0.023836,-0.012042,0.092733,0.325856,0.322149,0.003767,-0.001530,0.036122,0.128598,0.131217,-0.000674,0.000107,0.013298,0.048600,0.050525,-0.002118,-0.003922,0.038616,0.722551,0.720433,-0.016826,-0.014465,0.039585,0.861830,0.851506
harvest_total,harvest_2021_00937,2021,2019,-2,4,-0.003286,-0.001382,0.005276,0.023334,0.020446,0.000853,0.000334,0.003099,0.041450,0.041821,0.002536,0.001605,0.002894,0.023685,0.025981,-0.038493,-0.030975,0.064734,0.326020,0.311576,-0.000048,-0.006119,0.026211,0.135726,0.133527,0.003961,-0.000006,0.010521,0.052628,0.054678,-0.018738,-0.016831,0.046499,0.722668,0.712943,-0.030669,-0.024986,0.044859,0.865417,0.844116
harvest_total,harvest_2021_00937,2021,2020,-1,1,0.019017,0.019017,,0.023492,0.042509,0.013571,0.013571,,0.041505,0.055076,0.012554,0.012554,,0.024675,0.037229,0.190423,0.190423,,0.204883,0.395306,0.060101,0.060101,,0.095185,0.155286,0.008251,0.008251,,0.051102,0.059353,0.071497,0.071497,,0.666305,0.737802,0.009965,0.009965,,0.823659,0.833624
harvest_total,harvest_2021_00937,2021,2021,0,4,-0.001960,-0.001544,0.003844,0.024772,0.022440,0.000014,-0.000368,0.004512,0.040996,0.041010,-0.001003,-0.000656,0.004159,0.026332,0.025286,-0.005906,0.000323,0.068034,0.259683,0.285203,0.006126,0.003132,0.032103,0.122471,0.127924,-0.000750,-0.000801,0.013282,0.051542,0.053983,-0.013883,-0.011211,0.059935,0.671478,0.671899,-0.000959,-0.000566,0.029904,0.815641,0.836816
harvest_total,harvest_2021_00937,2021,2022,1,4,-0.013441,-0.016070,0.005914,0.032498,0.017566,-0.027575,-0.028376,0.005533,0.060775,0.033860,-0.023574,-0.026104,0.007169,0.044289,0.020743,-0.067079,-0.066268,0.055318,0.325972,0.265217,-0.103689,-0.109309,0.037854,0.225672,0.121984,-0.060521,-0.064488,0.020509,0.111802,0.051281,0.195063,0.194876,0.089268,0.492770,0.677755,0.093764,0.096864,0.028760,0.755370,0.852757
harvest_total,harvest_2021_00937,2021,2023,2,3,-0.019526,-0.017399,0.005437,0.043953,0.024427,-0.017573,-0.019988,0.004841,0.066530,0.048957,-0.013572,-0.014222,0.003687,0.043953,0.030340,-0.128246,-0.114726,0.023538,0.392240,0.286008,-0.088055,-0.090681,0.016771,0.223390,0.143063,-0.036946,-0.040691,0.014120,0.103985,0.064908,0.040850,0.077584,0.068344,0.563698,0.657342,0.018773,0.038405,0.041617,0.784668,0.834214
harvest_total,harvest_2021_00937,2021,2024,3,4,-0.007363,-0.008064,0.006557,0.031640,0.024276,-0.017002,-0.017150,0.006210,0.057689,0.039841,-0.011853,-0.011478,0.004702,0.038123,0.026132,-0.106253,-0.105043,0.063346,0.328722,0.244118,-0.074958,-0.078677,0.040632,0.205597,0.130639,-0.030882,-0.033048,0.022184,0.091479,0.060597,0.011083,0.008343,0.056071,0.582271,0.578404,-0.008480,-0.011410,0.028223,0.806244,0.804886
harvest_total,harvest_2021_00937,2021,2025,4,4,-0.005005,-0.005455,0.005845,0.027769,0.022489,-0.015057,-0.014056,0.006113,0.055873,0.043024,-0.007411,-0.007318,0.007249,0.031536,0.024778,-0.068351,-0.087161,0.075401,0.375245,0.307994,-0.050394,-0.061686,0.041473,0.190115,0.139597,-0.023980,-0.027644,0.021008,0.083250,0.059270,0.020778,0.033407,0.062789,0.636330,0.657107,-0.012579,-0.012323,0.029059,0.847636,0.840836
harvest_total,harvest_2021_01749,2021,2018,-3,8,0.003114,0.003063,0.002708,0.023183,0.025617,0.005795,0.007863,0.006564,0.038968,0.046510,0.004318,0.006128,0.005403,0.023836,0.028367,0.059510,0.065766,0.040517,0.177802,0.240915,0.035922,0.028851,0.016981,0.084419,0.116965,0.015778,0.013303,0.008398,0.038522,0.054513,0.005403,0.007296,0.035080,0.647566,0.655444,0.027794,0.020970,0.026599,0.763310,0.786558
harvest_total,harvest_2021_01749,2021,2019,-2,7,0.002804,0.003274,0.003692,0.017731,0.019642,0.004593,0.004934,0.005933,0.039112,0.041381,0.001650,0.002809,0.006307,0.025115,0.024469,0.064790,0.063998,0.031545,0.176668,0.239904,0.022839,0.024881,0.017375,0.093122,0.116553,0.007246,0.009709,0.007728,0.043581,0.054774,0.041004,0.042250,0.039998,0.586266,0.638721,0.039114,0.041320,0.020552,0.767400,0.808184
harvest_total,harvest_2021_01749,2021,2020,-1,1,-0.025149,-0.025149,,0.043898,0.018749,-0.023650,-0.023650,,0.060562,0.036912,-0.029576,-0.029576,,0.053247,0.023671,0.031914,0.031914,,0.173615,0.205529,-0.023183,-0.023183,,0.125504,0.102321,-0.041648,-0.041648,,0.087897,0.046249,0.291587,0.291587,,0.341398,0.632985,0.239912,0.239912,,0.553132,0.793044
harvest_total,harvest_2021_01749,2021,2021,0,1,0.004964,0.004964,,0.016232,0.021196,0.014204,0.014204,,0.033269,0.047473,0.010574,0.010574,,0.022420,0.032994,0.116050,0.116050,,0.157610,0.273660,0.024572,0.024572,,0.085051,0.109623,0.012691,0.012691,,0.039305,0.051996,0.066274,0.066274,,0.614507,0.680781,0.033633,0.033633,,0.751175,0.784808
harvest_total,harvest_2021_01749,2021,2023,2,1,-0.019869,-0.019869,,0.041148,0.021279,-0.016486,-0.016486,,0.054375,0.037889,-0.044687,-0.044687,,0.066420,0.021733,0.027913,0.027913,,0.113032,0.140945,-0.132385,-0.132385,,0.207275,0.074890,-0.155444,-0.155444,,0.192013,0.036569,0.812045,0.812045,,-0.211025,0.601020,0.438922,0.438922,,0.259748,0.698670
harvest_total,harvest_2021_01749,2021,2024,3,9,-0.027376,-0.026527,0.005431,0.051185,0.022420,-0.018178,-0.016639,0.008112,0.064385,0.045822,-0.025740,-0.030963,0.010891,0.066723,0.030010,0.021752,0.028789,0.069684,0.184780,0.223087,-0.109863,-0.104056,0.023825,0.240358,0.130495,-0.134833,-0.112108,0.039388,0.199273,0.062377,0.576514,0.517931,0.227561,-0.044169,0.590116,0.313143,0.260602,0.126077,0.423973,0.750745
harvest_total,harvest_2021_01749,2021,2025,4,9,-0.026015,-0.026163,0.006094,0.048710,0.018735,-0.018178,-0.019716,0.008138,0.065732,0.041230,-0.031432,-0.035713,0.011396,0.066777,0.025665,0.010119,0.001917,0.065237,0.208622,0.230540,-0.127201,-0.113809,0.027058,0.239766,0.116745,-0.107387,-0.096889,0.033146,0.167139,0.055200,0.442662,0.413196,0.196470,0.111379,0.605955,0.207350,0.233803,0.125605,0.539337,0.773734
harvest_total,harvest_2023_00116,2023,2021,-2,1,0.003397,0.003397,,0.019876,0.023273,0.004619,0.004619,,0.035318,0.039937,0.003314,0.003314,,0.022901,0.026215,0.018810,0.018810,,0.182965,0.201775,0.020199,0.020199,,0.095254,0.115453,0.007686,0.007686,,0.043444,0.051130,-0.014009,-0.014009,,0.616451,0.602442,-0.012234,-0.012234,,0.777135,0.764901
harvest_total,harvest_2023_00116,2023,2022,-1,1,0.009048,0.009048,,0.016397,0.025445,0.015620,0.015620,,0.029295,0.044915,0.007370,0.007370,,0.020110,0.027480,0.070992,0.070992,,0.172226,0.243218,0.030552,0.030552,,0.088888,0.119440,0.015043,0.015043,,0.038232,0.053275,-0.028061,-0.028061,,0.642848,0.614787,-0.018770,-0.018770,,0.802145,0.783375
harvest_total,harvest_2023_00116,2023,2023,0,1,-0.013833,-0.013833,,0.037449,0.023616,-0.005239,-0.005239,,0.043499,0.038260,-0.021711,-0.021711,,0.046634,0.024923,0.064130,0.064130,,0.128501,0.192631,-0.049541,-0.049541,,0.154186,0.104645,-0.069094,-0.069094,,0.121420,0.052326,0.528356,0.528356,,0.033860,0.562216,0.305489,0.305489,,0.450300,0.755789
harvest_total,harvest_2023_00116,2023,2024,1,1,-0.014052,-0.014052,,0.046592,0.032540,-0.014176,-0.014176,,0.068826,0.054650,-0.016542,-0.016542,,0.053509,0.036967,-0.052483,-0.052483,,0.261147,0.208664,-0.069685,-0.069685,,0.194928,0.125243,-0.057695,-0.057695,,0.116511,0.058816,0.160446,0.160446,,0.398195,0.558641,0.050809,0.050809,,0.665130,0.715939
harvest_total,harvest_2023_00116,2023,2025,2,1,-0.025492,-0.025492,,0.053825,0.028333,-0.034912,-0.034912,,0.084983,0.050071,-0.030222,-0.030222,,0.062680,0.032458,-0.122155,-0.122155,,0.328646,0.206491,-0.078485,-0.078485,,0.198956,0.120471,-0.051274,-0.051274,,0.108481,0.057207,0.061892,0.061892,,0.496535,0.558427,0.062557,0.062557,,0.675026,0.737583
harvest_total,harvest_2023_00217,2023,2022,-1,1,-0.002462,-0.002462,,0.016838,0.014376,-0.001815,-0.001815,,0.029790,0.027975,-0.002090,-0.002090,,0.019395,0.017305,-0.050091,-0.050091,,0.204635,0.154544,-0.040067,-0.040067,,0.117405,0.077338,-0.020391,-0.020391,,0.055145,0.034754,0.048705,0.048705,,0.575448,0.624153,-0.044421,-0.044421,,0.817927,0.773506
harvest_total,harvest_2023_00217,2023,2023,0,1,-0.010491,-0.010491,,0.028415,0.017924,-0.001966,-0.001966,,0.037256,0.035290,-0.007632,-0.007632,,0.031784,0.024152,-0.033096,-0.033096,,0.185976,0.152880,-0.055055,-0.055055,,0.141811,0.086756,-0.040672,-0.040672,,0.082521,0.041849,0.146049,0.146049,,0.457341,0.603390,0.008379,0.008379,,0.732527,0.740906
harvest_total,harvest_2023_00217,2023,2024,1,1,-0.033990,-0.033990,,0.051460,0.017470,-0.037661,-0.037661,,0.075082,0.037421,-0.047713,-0.047713,,0.071398,0.023685,-0.083737,-0.083737,,0.249790,0.166053,-0.167654,-0.167654,,0.256885,0.089231,-0.106411,-0.106411,,0.150790,0.044379,0.315553,0.315553,,0.278925,0.594478,0.188988,0.188988,,0.580690,0.769678
harvest_total,harvest_2023_00217,2023,2025,2,1,-0.020405,-0.020405,,0.039690,0.019285,-0.029563,-0.029563,,0.071865,0.042302,-0.026016,-0.026016,,0.052698,0.026682,-0.214610,-0.214610,,0.414130,0.199520,-0.127628,-0.127628,,0.234390,0.106762,-0.061793,-0.061793,,0.113885,0.052092,0.017301,0.017301,,0.568630,0.585931,-0.012361,-0.012361,,0.776444,0.764083
harvest_total,harvest_2023_00303,2023,2022,-1,1,0.001677,0.001677,,0.016453,0.018130,0.003933,0.003933,,0.033337,0.037270,0.000220,0.000220,,0.021292,0.021512,0.123503,0.123503,,0.291315,0.414818,0.049747,0.049747,,0.122685,0.172432,0.007701,0.007701,,0.055557,0.063258,0.052620,0.052620,,0.669975,0.722595,0.032385,0.032385,,0.861013,0.893398
harvest_total,harvest_2023_00303,2023,2024,1,1,-0.016362,-0.016362,,0.039085,0.022723,-0.014163,-0.014163,,0.062075,0.047912,-0.019662,-0.019662,,0.048325,0.028663,0.101063,0.101063,,0.328825,0.429888,-0.054504,-0.054504,,0.231722,0.177218,-0.045733,-0.045733,,0.116938,0.071205,0.237572,0.237572,,0.476066,0.713638,0.133575,0.133575,,0.743736,0.877311
harvest_total,harvest_2023_00303,2023,2025,2,1,-0.003850,-0.003850,,0.027370,0.023520,-0.003232,-0.003232,,0.054733,0.051501,-0.003671,-0.003671,,0.031825,0.028154,0.033192,0.033192,,0.357233,0.390425,-0.017133,-0.017133,,0.184450,0.167317,-0.017009,-0.017009,,0.084900,0.067891,0.089479,0.089479,,0.615952,0.705431,0.029333,0.029333,,0.839568,0.868901
harvest_total,harvest_2023_00310,2023,2023,0,1,-0.015894,-0.015894,,0.038892,0.022998,0.006614,0.006614,,0.039786,0.046400,-0.017037,-0.017037,,0.045149,0.028112,0.138903,0.138903,,0.082755,0.221658,-0.028380,-0.028380,,0.130825,0.102445,-0.067581,-0.067581,,0.117199,0.049618,0.805538,0.805538,,-0.154810,0.650728,0.467451,0.467451,,0.294152,0.761603
harvest_total,harvest_2023_00310,2023,2024,1,2,-0.038095,-0.038095,0.002985,0.062247,0.024153,-0.032463,-0.032463,0.011375,0.077310,0.044846,-0.058562,-0.058562,0.008828,0.087849,0.029288,0.024743,0.024743,0.070013,0.180229,0.204972,-0.176021,-0.176021,0.026261,0.278851,0.102830,-0.145653,-0.145653,0.001886,0.195065,0.049411,0.632833,0.632833,0.080018,-0.030181,0.602652,0.382905,0.382905,0.051265,0.348004,0.730909
harvest_total,harvest_2023_00310,2023,2025,2,2,-0.035228,-0.035228,0.007856,0.055579,0.020351,-0.027253,-0.027253,0.009178,0.069184,0.041931,-0.047252,-0.047252,0.007283,0.074285,0.027033,0.006765,0.006765,0.043383,0.188664,0.195429,-0.165543,-0.165543,0.030558,0.264433,0.098890,-0.134743,-0.134743,0.006874,0.179865,0.045122,0.606743,0.606743,0.023003,0.018163,0.624906,0.336679,0.336679,0.018179,0.423893,0.760572
harvest_total,harvest_2023_00339,2023,2020,-3,1,0.004496,0.004496,,0.016205,0.020701,0.011523,0.011523,,0.035840,0.047363,0.005582,0.005582,,0.023410,0.028992,0.052525,0.052525,,0.176365,0.228890,0.026372,0.026372,,0.090483,0.116855,0.012003,0.012003,,0.040653,0.052656,-0.001526,-0.001526,,0.625479,0.623953,0.006019,0.006019,,0.765636,0.771655
harvest_total,harvest_2023_00339,2023,2021,-2,1,0.006160,0.006160,,0.019147,0.025307,0.011151,0.011151,,0.044585,0.055736,0.005514,0.005514,,0.029845,0.035359,0.045718,0.045718,,0.189868,0.235586,0.035310,0.035310,,0.085257,0.120567,0.016996,0.016996,,0.039332,0.056328,-0.000434,-0.000434,,0.610203,0.609769,0.000598,0.000598,,0.738695,0.739293
harvest_total,harvest_2023_00339,2023,2022,-1,1,0.001018,0.001018,,0.016370,0.017388,0.007700,0.007700,,0.031990,0.039690,0.005912,0.005912,,0.019478,0.025390,0.046943,0.046943,,0.158270,0.205213,0.018205,0.018205,,0.080693,0.098898,0.009460,0.009460,,0.031550,0.041010,-0.014306,-0.014306,,0.656018,0.641712,0.009425,0.009425,,0.764402,0.773827
harvest_total,harvest_2023_00339,2023,2023,0,1,0.000825,0.000825,,0.017855,0.018680,0.017338,0.017338,,0.028663,0.046001,0.008580,0.008580,,0.019230,0.027810,0.078361,0.078361,,0.137205,0.215566,0.036039,0.036039,,0.065320,0.101359,0.019333,0.019333,,0.026435,0.045768,-0.026060,-0.026060,,0.676913,0.650853,0.029189,0.029189,,0.743976,0.773165
harvest_total,harvest_2023_00339,2023,2024,1,1,-0.032683,-0.032683,,0.051996,0.019313,-0.026744,-0.026744,,0.072346,0.045602,-0.048688,-0.048688,,0.077571,0.028883,-0.002696,-0.002696,,0.209503,0.206807,-0.162979,-0.162979,,0.272986,0.110007,-0.115171,-0.115171,,0.165833,0.050662,0.499081,0.499081,,0.121922,0.621003,0.314014,0.314014,,0.457612,0.771626
harvest_total,harvest_2023_00339,2023,2025,2,1,-0.019167,-0.019167,,0.041890,0.022723,-0.012155,-0.012155,,0.059435,0.047280,-0.028407,-0.028407,,0.059957,0.031550,-0.007838,-0.007838,,0.228093,0.220255,-0.152186,-0.152186,,0.258618,0.106432,-0.104252,-0.104252,,0.154062,0.049810,0.432231,0.432231,,0.198895,0.631126,0.180252,0.180252,,0.583701,0.763953
harvest_total,harvest_2023_00349,2023,2020,-3,2,-0.000509,-0.000509,0.005465,0.021382,0.020873,0.001767,0.001767,0.010568,0.036122,0.037889,-0.000729,-0.000729,0.007720,0.025308,0.024578,-0.018735,-0.018735,0.038920,0.238969,0.220234,-0.007494,-0.007494,0.040038,0.115597,0.108103,-0.004132,-0.004132,0.018289,0.050532,0.046400,-0.000820,-0.000820,0.058534,0.654103,0.653283,-0.011720,-0.011720,0.023936,0.810798,0.799077
harvest_total,harvest_2023_00349,2023,2021,-2,2,0.001197,0.001197,0.002508,0.020715,0.021912,0.005940,0.005940,0.000467,0.039580,0.045520,0.005177,0.005177,0.009869,0.022310,0.027487,-0.008896,-0.008896,0.024870,0.231709,0.222812,0.004256,0.004256,0.035653,0.103737,0.107993,-0.002310,-0.002310,0.014098,0.050057,0.047747,-0.005228,-0.005228,0.063763,0.654546,0.649317,-0.009136,-0.009136,0.021146,0.787224,0.778088
harvest_total,harvest_2023_00349,2023,2022,-1,2,-0.001622,-0.001622,0.002353,0.017340,0.015717,0.004537,0.004537,0.005815,0.029907,0.034444,0.001705,0.001705,0.004317,0.018955,0.020660,-0.011131,-0.011131,0.008605,0.219238,0.208106,-0.004435,-0.004435,0.014205,0.101338,0.096904,-0.000708,-0.000708,0.006699,0.042688,0.041980,-0.004529,-0.004529,0.031283,0.664593,0.660064,-0.033357,-0.033357,0.029903,0.848099,0.814742
harvest_total,harvest_2023_00349,2023,2023,0,2,0.007370,0.007370,0.003422,0.016542,0.023912,0.013014,0.013014,0.000127,0.032341,0.045355,0.004585,0.004585,0.001138,0.022262,0.026847,0.023898,0.023898,0.005873,0.217608,0.241505,0.011200,0.011200,0.007360,0.102555,0.113755,0.005349,0.005349,0.007778,0.044241,0.049590,-0.003279,-0.003279,0.042709,0.654311,0.651033,-0.019072,-0.019072,0.009906,0.808710,0.789638
harvest_total,harvest_2023_00349,2023,2024,1,2,-0.036987,-0.036987,0.002995,0.056231,0.019244,-0.033508,-0.033508,0.012232,0.070366,0.036858,-0.064955,-0.064955,0.017774,0.088791,0.023836,0.013137,0.013137,0.044171,0.194419,0.207556,-0.159947,-0.159947,0.041992,0.264942,0.104995,-0.133532,-0.133532,0.024861,0.181507,0.047975,0.598222,0.598222,0.008603,0.028871,0.627093,0.433275,0.433275,0.010555,0.361163,0.794439
harvest_total,harvest_2023_00349,2023,2025,2,2,-0.037387,-0.037387,0.010793,0.055915,0.018528,-0.040535,-0.040535,0.019563,0.080555,0.040020,-0.059208,-0.059208,0.013028,0.082301,0.023093,-0.017153,-0.017153,0.095487,0.236803,0.219649,-0.164099,-0.164099,0.049595,0.265836,0.101737,-0.122203,-0.122203,0.013835,0.166960,0.044757,0.491915,0.491915,0.083067,0.173016,0.664931,0.336595,0.336595,0.034252,0.478491,0.815085
harvest_total,harvest_2023_00408,2023,2020,-3,3,0.000110,0.008310,0.016010,0.025019,0.026091,0.006311,0.012150,0.016890,0.046345,0.052656,0.003011,0.012040,0.015830,0.030230,0.034974,-0.102479,-0.113254,0.028787,0.450224,0.304350,-0.025617,-0.032964,0.014142,0.176888,0.151271,-0.003850,-0.001453,0.014797,0.065485,0.066351,-0.040293,-0.068937,0.081547,0.736254,0.695961,-0.069302,-0.103693,0.083613,0.870045,0.790274
harvest_total,harvest_2023_00408,2023,2021,-2,2,-0.001664,-0.001664,0.004997,0.025018,0.023355,0.002358,0.002358,0.003043,0.037490,0.039848,0.005219,0.005219,0.001098,0.023060,0.028278,-0.116614,-0.116614,0.027730,0.322198,0.205584,-0.032044,-0.032044,0.001273,0.138848,0.106803,-0.004345,-0.004345,0.006242,0.051488,0.047143,-0.079664,-0.079664,0.067515,0.721595,0.641930,-0.085077,-0.085077,0.020567,0.864880,0.779803
harvest_total,harvest_2023_00408,2023,2022,-1,3,0.004001,0.002571,0.003358,0.014060,0.016961,0.001637,0.001302,0.003320,0.029391,0.030684,0.002035,0.001017,0.002809,0.017676,0.019711,-0.067911,-0.077266,0.023374,0.301394,0.197526,-0.025190,-0.027899,0.009539,0.127003,0.106996,-0.006009,-0.005211,0.006663,0.047761,0.049411,-0.027143,-0.049071,0.065956,0.713588,0.686445,-0.022556,-0.033436,0.027227,0.877109,0.836882
harvest_total,harvest_2023_00408,2023,2024,1,3,-0.016719,-0.017284,0.006022,0.038562,0.021843,-0.024323,-0.022719,0.006623,0.059957,0.040708,-0.018933,-0.019227,0.013711,0.044846,0.025913,-0.153862,-0.148431,0.053084,0.395719,0.197128,-0.106315,-0.105458,0.011635,0.222098,0.125518,-0.057517,-0.058882,0.016090,0.116497,0.059737,0.077302,0.073639,0.157499,0.561302,0.596137,0.020079,0.018886,0.098436,0.803241,0.769188
harvest_total,harvest_2023_00408,2023,2025,2,3,-0.003012,-0.004011,0.003080,0.022668,0.019656,-0.017559,-0.016267,0.003485,0.054774,0.037215,-0.005706,-0.008635,0.006910,0.028635,0.022929,-0.188856,-0.174171,0.034942,0.417073,0.217698,-0.081551,-0.085236,0.014598,0.190858,0.118024,-0.032628,-0.037643,0.014945,0.086852,0.054224,0.015243,0.016658,0.096068,0.648121,0.663364,-0.022882,-0.024970,0.043115,0.865369,0.823258
harvest_total,harvest_2023_00436,2023,2022,-1,1,0.003548,0.003548,,0.015957,0.019505,0.008745,0.008745,,0.027370,0.036115,0.008635,0.008635,,0.015022,0.023657,0.013392,0.013392,,0.175733,0.189125,-0.002255,-0.002255,,0.097633,0.095378,0.006407,0.006407,,0.040708,0.047115,-0.031014,-0.031014,,0.623845,0.592831,-0.061709,-0.061709,,0.834200,0.772491
harvest_total,harvest_2023_00436,2023,2023,0,1,-0.005844,-0.005844,,0.026559,0.020715,0.006876,0.006876,,0.028607,0.035483,-0.002008,-0.002008,,0.031660,0.029652,0.126665,0.126665,,0.064303,0.190968,-0.009405,-0.009405,,0.108192,0.098787,-0.056705,-0.056705,,0.105552,0.048847,0.801562,0.801562,,-0.204586,0.596976,0.415661,0.415661,,0.351011,0.766672
harvest_total,harvest_2023_00436,2023,2024,1,1,-0.035585,-0.035585,,0.055970,0.020385,-0.026813,-0.026813,,0.068730,0.041917,-0.049253,-0.049253,,0.077448,0.028195,0.021285,0.021285,,0.161102,0.182387,-0.123448,-0.123448,,0.231695,0.108247,-0.134117,-0.134117,,0.186567,0.052450,0.642145,0.642145,,-0.049909,0.592236,0.418585,0.418585,,0.351289,0.769874
harvest_total,harvest_2023_00436,2023,2025,2,1,-0.028229,-0.028229,,0.049274,0.021045,-0.022399,-0.022399,,0.065664,0.043265,-0.030112,-0.030112,,0.058967,0.028855,-0.055661,-0.055661,,0.251853,0.196192,-0.122815,-0.122815,,0.227900,0.105085,-0.092441,-0.092441,,0.140711,0.048270,0.324589,0.324589,,0.301811,0.626400,0.131309,0.131309,,0.627216,0.758525
harvest_total,harvest_2023_00653,2023,2020,-3,1,-0.004537,-0.004537,,0.019147,0.014610,-0.002145,-0.002145,,0.033351,0.031206,-0.003891,-0.003891,,0.022296,0.018405,-0.023526,-0.023526,,0.197581,0.174055,-0.018686,-0.018686,,0.102981,0.084295,-0.011069,-0.011069,,0.047019,0.035950,0.043168,0.043168,,0.614766,0.657934,0.014928,0.014928,,0.798490,0.813418
harvest_total,harvest_2023_00653,2023,2021,-2,1,0.005115,0.005115,,0.019780,0.024895,-0.006641,-0.006641,,0.045506,0.038865,0.000619,0.000619,,0.027879,0.028498,-0.027761,-0.027761,,0.209516,0.181755,-0.012003,-0.012003,,0.107271,0.095268,-0.004840,-0.004840,,0.047720,0.042880,-0.028815,-0.028815,,0.623967,0.595152,-0.026514,-0.026514,,0.760890,0.734376
harvest_total,harvest_2023_00653,2023,2022,-1,1,0.001967,0.001967,,0.020701,0.022668,-0.004167,-0.004167,,0.037669,0.033502,0.000990,0.000990,,0.023630,0.024620,-0.042459,-0.042459,,0.200042,0.157583,0.006971,0.006971,,0.105731,0.112702,0.005555,0.005555,,0.049260,0.054815,-0.117933,-0.117933,,0.611879,0.493946,-0.066841,-0.066841,,0.796592,0.729751
harvest_total,harvest_2023_00653,2023,2023,0,1,-0.009928,-0.009928,,0.034465,0.024537,-0.010437,-0.010437,,0.044324,0.033887,-0.023086,-0.023086,,0.050071,0.026985,0.028834,0.028834,,0.115191,0.144025,-0.063622,-0.063622,,0.168954,0.105332,-0.080905,-0.080905,,0.136958,0.056053,0.466131,0.466131,,-0.036074,0.430057,0.310863,0.310863,,0.373541,0.684404
harvest_total,harvest_2023_00653,2023,2024,1,1,-0.010395,-0.010395,,0.039140,0.028745,-0.020791,-0.020791,,0.057208,0.036417,-0.019800,-0.019800,,0.051955,0.032155,-0.067814,-0.067814,,0.209942,0.142128,-0.072160,-0.072160,,0.196578,0.124418,-0.067622,-0.067622,,0.133795,0.066173,0.129516,0.129516,,0.235126,0.364642,0.058288,0.058288,,0.592991,0.651279
harvest_total,harvest_2023_00653,2023,2025,2,1,-0.002256,-0.002256,,0.032403,0.030147,-0.018535,-0.018535,,0.057730,0.039195,-0.017738,-0.017738,,0.049563,0.031825,-0.105518,-0.105518,,0.282983,0.177465,-0.079392,-0.079392,,0.213325,0.133933,-0.042873,-0.042873,,0.119495,0.076622,-0.053546,-0.053546,,0.454875,0.401329,0.031635,0.031635,,0.664242,0.695877
